318,51,10,500
318,63,22,1056
318,102,8,192
318,171,10,135
318,172,,360
319,99,60,1620
319,191,150,2250
319,225,60,1590
320,96,10,384
321,96,5,63
322,96,5,105
323,96,50,435
324,32,30,900
324,36,30,1170
324,37,30,1170
324,38,30,1050
324,46,19,95
324,226,27,1080
324,227,23,696
324,228,23,580
325,96,2,590
326,96,2,30
327,96,2,1297
328,96,4,97
329,96,5,80
330,96,1,62
331,96,10,945
332,96,1,210
333,96,1,100
334,96,5,400
335,96,6,404
336,96,10,285
337,96,1,62
338,96,1,80
339,96,1,120
340,96,1,95
341,96,1,150
342,96,1,483
343,32,30,540
343,36,30,1170
343,37,10,390
345,134,50,1325
346,229,50,1600
347,96,1,160
348,96,1,170
349,96,1,30
350,96,1,275
351,96,1,157
352,96,1,297
353,96,1,60
354,96,1,20
355,96,1,900
356,96,1,54
357,96,1,280
358,96,1,50
359,96,1,310
360,96,1,735
361,96,1,200
362,96,1,495
363,96,1,285
364,96,1,490
366,96,1,59
367,96,2,1500
369,21,20,460
369,32,30,540
369,36,30,1170
369,37,30,1170
369,38,18,630
369,196,20,800
370,96,1,384
371,222,12,312
372,72,50,1350
372,105,52,2704
372,120,50,1300
372,137,65,1690
372,237,29,783
372,238,65,1690
373,96,1,197
374,96,1,176
375,96,1,722
376,96,1,47
377,32,30,510
377,36,30,1170
377,38,30,1050
377,145,25,350
377,226,38,912
380,239,50,1350
381,242,20,640
382,96,1,83
383,96,1,331
384,37,9,351
384,38,29,1131
384,90,50,300
384,201,92,1104
384,244,9,153
384,245,9,153
385,150,49,1984.5
386,26,9,108
386,49,24,1200
386,50,24,1200
386,51,20,1000
386,52,9,72
386,230,20,315
387,246,25,600
387,247,10,1000
388,96,1,47
389,108,20,500
392,54,200,3860
392,81,333,5161.5
392,82,60,2640
392,248,30,810
393,96,1,67
394,96,1,25
395,96,1,590
396,32,30,540
396,36,30,1170
396,37,30,1170
396,38,60,2100
396,249,90,1710
396,250,10,40
397,49,20,1000
397,50,10,500
397,63,25,350
397,102,6,168
397,171,10,150
397,230,10,190
398,79,197,4925
398,117,188,4982
398,137,65,1690
398,225,44,1144
399,96,1,25
400,32,17,289
400,36,60,2340
401,96,5,20
401,251,12,60
401,252,79,1501
401,253,72,1008
401,254,10,30
402,96,2,1371
404,262,9,198
405,96,1,35
406,96,1,178
407,96,1,239
408,96,1,350
409,21,1,833
410,96,1,34
411,96,1,228
412,60,130,3510
412,202,128,5632
412,294,30,780
412,295,178,4717
412,296,72,2464
412,297,29,769
421,96,1,104
422,96,1,631
423,96,1,220
424,96,1,28
425,96,10,2000
426,104,30,1260
426,239,91,2275
427,325,64,2688
428,38,30,1050
429,96,5,589
430,96,20,10359
431,77,40,1960
431,96,1,1
431,238,30,780
432,328,130,3900
433,52,5,120
433,63,50,650
433,329,12,168
433,330,10,190
435,96,4,97
436,96,1,1039
437,96,1,71
438,96,1,72
439,96,1,150
440,96,1,589
441,96,1,10
442,96,1,20
443,96,1,3664
444,96,1,100
445,96,1,20
446,96,1,60
447,96,1,81
448,96,1,89
449,96,1,96
450,96,3,198
451,96,1,51
452,78,65,1625
452,81,222,3441
452,103,128,5632
452,120,25,650
453,27,93,5
454,32,5,96
454,37,40,1560
454,38,30,1050
454,168,7,70
455,331,87,957
456,27,4,148
456,49,25,1250
456,50,30,1500
456,102,25,700
457,19,182,3640
458,96,1,518
459,96,1,720
460,96,1,17
461,96,1,472
462,96,1,700
463,96,1,43
464,323,20,180
466,173,252,12600
467,96,1,1701
468,96,1,15
469,96,1,25
470,96,1,8
472,96,1,107
473,96,1,61
474,32,60,1080
474,37,30,1170
474,38,30,1050
475,32,30,510
475,37,30,1170
475,194,10,50
476,13,10,200
477,226,32,768
478,26,5,85
478,35,5,210
478,233,3,117
479,96,1,11
480,96,1,34
481,13,5,123
483,96,12,172
484,13,3,52
485,32,30,510
485,37,30,1170
486,55,60,1200
486,57,12,480
487,335,60,1800
488,96,1,27
491,55,100,2020
491,73,104,2381.6
491,74,94,2538
491,75,62,1674
491,237,57,1596
492,32,60,1020
492,37,60,2340
492,38,30,1050
493,63,6,288
493,128,14,140
494,112,3,75
494,343,6,300
494,344,6,150
495,96,1,35
496,96,2,60
497,13,4,65
498,96,1,49
499,96,10,564
500,13,3,65
501,1,194,7372
502,96,1,24
503,13,3,53
504,96,1,147
505,96,25,620
506,173,47,2068
507,27,7,287.5
507,242,73,766.5
508,25,1,85
509,332,70,1400
510,346,70,1400
511,56,96,4128
512,348,45,1620
513,13,8,650
514,39,2,37
514,51,15,750
514,52,10,240
514,63,50,650
514,128,6,24
514,330,16,304
514,345,4,76
516,13,4,78
517,96,1,6
518,13,6,85
519,96,1,83
520,96,1,34
521,96,1,35
522,13,8,650
523,96,1,90
524,96,1,26
525,96,,13341
526,96,1,130
527,13,7,153
528,96,1,7
529,13,28,1680
530,13,24,1440
531,96,11,260
532,352,30,675
533,116,260,5200
534,26,60,600
534,38,36,1260
535,356,15,188
535,357,18,252
536,13,6,124
537,96,5,153
538,96,1,56
540,13,1,20
540,96,5,260
541,96,1,52
542,96,1,1635
543,96,40,1596
544,96,1,1831
545,96,7,154
546,96,1,39
547,96,8,2406
548,96,1,82
549,96,1,390
550,32,30,720
550,36,30,1170
551,359,36,720
551,360,15,225
551,361,30,570
552,96,1,484
553,96,1,76
554,96,1,42
555,96,1,73
556,96,1,36
557,96,1,624
558,96,1,62
559,26,12,192
559,39,2,32
559,49,15,750
559,50,10,500
559,51,15,750
559,189,6,130
559,246,8,216
559,330,12,228
561,71,125,3375
561,91,50,1300
561,362,156,4212
561,363,64,2368
562,96,1,958
563,96,1,372
564,96,1,986
565,96,1,56
566,96,1,491
567,96,1,556
568,8,30,750
569,96,1,113
570,96,1,264
571,96,1,205
572,96,2,1360
573,96,1,140
574,96,1,90
575,96,1,448
576,96,3,3348
577,96,1,1248
579,13,4,60
580,66,88,2836
581,96,30,600
582,96,1,157
583,96,1,21
584,96,5,2965
585,96,1,437
586,194,36,736
587,96,1,28
588,96,1,319
589,96,1,3906
590,32,30,510
590,36,30,1170
590,37,30,2340
590,38,60,2100
591,367,1,288
592,32,60,1020
592,36,30,1170
592,37,60,2340
594,74,140,3780
594,79,164,4100
594,81,222,3441
594,117,156,4212
594,120,70,1820
594,296,74,2072
595,96,1,19
596,96,1,78
597,96,1,58
598,96,1,61
599,96,5,820
600,96,1,38
601,96,1,43
602,96,2,238
603,21,2,2200
604,96,1,97
605,96,1,35
606,96,10,1030
607,96,1,40
608,96,10,4744
609,96,1,12
610,358,4,437
611,13,60,4700
611,21,2,2200
611,96,3,717
613,36,30,1170
613,37,30,1170
613,369,24,480
613,370,50,900
613,371,50,550
613,372,30,180
613,373,53,159
613,374,40,400
615,96,1,239
616,96,1,60
617,96,5,234
619,76,48,2496
619,81,222,3441
619,130,156,4212
619,202,111,4884
620,377,156,4212
621,96,4,43
622,96,5,552
623,96,1,22
624,96,5,416
625,96,5,317
626,96,1,57
627,96,1,38
629,378,25,82
630,96,4,214
631,96,5,192
632,96,1,31
633,32,30,510
633,36,16,624
633,38,30,1050
633,48,50,1000
633,331,25,275
633,370,45,810
633,379,25,275
633,380,197,788
635,51,10,500
636,358,12,168
637,25,26,421
637,50,1,50
637,108,4,35
637,193,2,100
637,343,2,50
638,96,2,38
640,49,26,1300
640,50,26,1300
640,52,10,240
640,63,30,420
640,193,10,500
640,246,10,270
640,330,20,380
640,375,2,64
640,376,42,924
651,76,114,5928
651,77,101,4949
651,91,64,1664
651,160,171,2437
651,383,336,4032
652,32,60,1020
652,36,30,1170
652,38,30,1050
652,384,16,432
652,385,60,600
652,386,60,1140
652,387,130,390
652,388,12,72
652,389,12,72
653,42,10,120
653,108,23,675
653,168,3,72
653,170,34,838
653,230,17,315
653,234,36,1070
653,243,2,50
653,301,24,359
653,302,40,1082
653,303,8,53
653,308,78,1718
653,334,1,9
653,340,1,31
654,96,,12261
655,96,,1420
656,234,20,365
657,27,10,500
658,96,2,49
659,96,1,46
660,96,1,90
661,96,1,26
662,96,1,528
663,96,1,235
664,60,152,4104
664,92,144,4032
664,120,68,1768
664,391,207,3933
665,32,46,782
665,38,90,3150
665,331,40,440
665,390,7,147
667,26,9,108
667,39,1,12
667,49,25,1250
667,50,25,1250
667,51,5,250
667,375,3,99
669,73,169,3853.2
669,74,90,2700
669,77,50,2450
669,383,168,2016
670,96,5,735
671,96,1,20
672,96,1,48
673,96,1,42
674,96,1,30
675,96,1,150
676,96,1,64
677,96,1,43
678,174,20,400
679,2,75,2012
680,134,66,1848
680,239,60,1620
681,392,50,2200
682,28,28,308
682,36,30,1170
682,37,30,1080
683,393,22,154
683,394,90,360
683,395,31,465
684,96,1,42
685,96,1,47
686,96,5,292
687,256,20,270
689,56,96,4128
689,73,139,3189
689,82,37,1628
689,148,148,4144
690,396,60,1920
691,39,1,15
691,63,50,700
691,345,20,380
691,375,25,800
691,397,1,28
691,398,1,28
691,399,1,28
691,400,1,27
691,401,2,54
691,402,2,54
691,403,4,112
691,404,2,38
691,405,2,38
691,406,2,38
691,407,10,230
691,408,10,200
691,409,17,269
691,410,10,180
695,55,100,2020
695,75,213,5751
695,383,168,2016
695,411,158,4108
696,32,45,765
696,36,26,1014
696,37,50,1008
696,38,30,960
696,414,87,1008
697,96,1,25
698,13,3,57
699,96,5,2637
700,13,1,36
701,13,3,53
702,96,1,23
703,96,2,142
704,25,16,240
705,77,100,4900
705,225,56,1484
706,13,10,347
707,13,3,127
708,96,1,37
709,96,50,614
710,32,30,510
710,36,30,1170
710,37,30,1080
710,38,30,960
710,226,23,621
710,414,68,816
710,415,126,252
710,416,142,1704
713,13,5,100
714,96,2,70
715,415,15,30
716,13,10,500
716,32,30,510
716,36,20,780
716,37,20,720
716,38,30,960
716,53,40,1000
716,96,,736
716,419,100,300
716,420,64,960
717,71,85,2295
717,73,100,2290
717,78,160,4000
717,130,85,2295
717,383,80,960
718,255,873,23571
719,28,40,800
719,50,10,500
719,51,25,1250
719,63,35,490
719,188,5,115
719,330,20,380
719,358,20,380
720,332,144,3285
720,421,58,435
721,13,10,500
722,13,2,34
723,96,1,28
724,96,1,218
725,358,25,350
726,96,1,61
728,96,1,133
729,13,2,47
730,96,1,43
731,63,30,1200
732,32,30,510
732,37,53,1908
732,38,60,1920
732,193,14,560
733,352,15,14176
734,352,12,14176
735,96,1,36
736,96,1,48
737,13,10,71
738,96,2,63
739,108,100,2808
740,96,1,15
741,13,3,41
742,13,2,30
743,21,10,350
744,21,2,60
745,96,2,80
746,8,2,80
747,96,6,858
748,96,1,370
749,13,5,550
750,96,1,31
751,96,1,397
752,108,20,450
753,96,1,99
754,96,1,546
755,423,33,276
756,13,6,98
757,96,1,40
758,96,1,790
759,424,23,115
760,96,1,390
761,96,1,70
762,96,1,75
763,96,1,12
764,96,1,50
765,96,1,544
766,96,1,100
767,96,1,372
768,96,1,21
769,96,1,33
770,96,1,50
771,96,1,251
772,96,1,453
773,96,1,58
774,96,1,841
775,96,1,220
776,96,1,134
777,96,1,100
778,96,1,71
779,96,1,73
780,61,20,800
780,194,15,376
781,32,201,8035
781,36,33,1316
781,38,24,947
782,258,9,135
782,259,7,196
782,260,21,588
783,13,60,600
784,123,30,750
784,330,18,375
785,72,50,1350
785,92,115,3191
785,348,22,792
785,426,34,1564
786,96,,17
787,96,,145
788,96,1,34
789,96,,1306
790,96,,257
791,96,,54
792,96,,7548
793,427,,396
794,96,,74
795,428,293,8777
797,259,,4540
799,96,,77
800,96,,87
801,96,,747
802,49,26,1300
802,50,46,2300
802,51,26,1300
802,52,10,240
802,63,70,980
802,171,34,510
802,247,10,500
803,28,23,391
803,32,20,340
803,36,7,273
803,37,1,36
803,38,30,960
803,123,20,500
803,153,20,500
803,358,8,168
804,429,30,780
804,430,25,700
804,431,80,960
804,432,33,288
805,116,25,1250
806,32,21,357
806,36,13,507
806,37,12,432
806,153,22,550
806,347,12,180
806,380,32,768
806,429,20,520
806,434,12,156
806,435,25,175
806,436,35,385
807,429,2,52
808,208,27,707
808,209,86,1950
808,215,90,3923
808,272,14,350
808,273,14,728
808,274,14,729
808,279,27,688
808,281,56,1568
808,291,55,1049
808,366,28,728
809,96,,56
810,96,,22
811,96,,541
812,96,,210
813,96,,38
814,96,,201
815,96,,1924
816,96,,3522
817,96,,712
818,21,8,344
818,32,17,289
818,36,12,424
818,37,15,540
818,38,17,544
818,127,8,192
818,194,2,46
818,330,8,208
819,39,1,11
819,438,30,1140
820,63,75,1050
821,439,10,259
823,21,1,1182
824,96,,68
825,96,,169
826,96,,80
827,96,,334
828,96,,118
829,96,,83
830,96,,223
831,96,,116
832,96,,105
833,96,,143
834,96,,1856
835,96,36,216
836,21,10,430
836,32,20,340
836,36,10,390
836,37,10,360
836,38,20,640
836,440,27,945
837,32,30,510
837,36,15,585
837,37,10,360
837,38,30,960
837,90,30,480
837,358,18,213
838,21,1,1182
839,28,40,160
839,32,5,51
839,36,5,195
839,37,5,180
839,38,5,160
840,56,113,4859
840,77,92,5612
840,92,144,3996
840,160,65,1625
840,191,200,3000
840,377,213,5751
841,55,100,2020
841,59,231,6237
841,60,152,4104
841,433,207,3933
842,96,,295
843,96,,806
844,96,,32
845,96,,90
846,72,95,2565
846,74,150,4050
846,79,128,3200
846,81,163,2527
846,117,92,2484
846,202,126,5544
846,383,56,672
848,59,4,108
848,60,1,27
848,71,4,108
848,74,1,27
848,75,4,108
848,78,3,75
848,120,1,26
848,296,1,28
848,377,4,108
848,391,7,133
850,55,42,848
850,74,42,1134
850,91,62,1612
850,120,50,1325
850,349,28,728
850,441,158,4029
850,442,29,769
851,358,,532
852,96,,50
853,96,,61
854,96,,29
855,96,,20
856,96,,44
857,448,12,103
860,76,125,6500
860,130,213,5751
860,202,125,5438
860,362,244,6588
860,383,285,3420
860,450,264,8184
861,76,125,6500
861,130,213,5751
861,202,125,5438
861,362,244,6588
861,383,285,3420
861,450,264,8184
862,352,,11982
864,26,16,254
864,28,32,768
864,102,19,532
864,453,15,105
864,454,8,88
864,455,6,24
865,13,,4172
866,352,,30
867,352,,78
868,352,,30
869,352,,42
870,352,,130
871,352,,25
872,352,,69
873,352,,20
874,352,,418
875,352,,13
876,352,,780
877,352,,6
878,352,,230
879,352,,10
880,323,,72
882,96,120,2346
883,316,,6229
884,74,213,5751
884,78,224,5600
884,81,380,5890
884,96,,1
884,160,100,1425
884,383,285,3420
885,352,,29
886,352,,11
887,352,,24
888,96,,16
889,96,,2775
890,352,,1462
891,32,30,510
891,37,30,1080
891,38,30,960
892,32,30,510
892,36,15,585
892,37,15,540
892,38,30,960
893,25,,1070
893,108,40,360
893,371,9,108
893,414,30,360
894,38,30,960
895,32,17,289
895,36,15,585
895,37,15,540
895,38,19,608
895,201,60,720
895,444,54,864
896,32,2,34
896,36,2,78
896,38,2,64
896,438,30,1140
897,21,8,100
897,32,15,255
897,36,10,390
897,37,15,540
897,38,15,480
897,39,1,11
897,96,8,208
897,108,2,80
897,127,8,192
897,194,2,46
897,437,30,150
898,32,15,255
898,36,15,585
898,37,20,720
898,38,10,320
898,193,10,400
898,201,50,600
898,358,10,140
898,445,,848
898,447,61,366
899,32,5,85
899,36,4,156
899,37,30,1080
899,38,5,160
899,444,45,720
900,32,30,510
900,38,30,960
901,108,40,400
902,32,20,340
902,36,10,390
902,37,15,540
902,38,60,1920
903,380,37,740
904,13,1,13
914,26,10,159
914,63,75,1050
914,400,10,270
915,25,,2651
915,32,20,340
915,36,4,156
915,38,30,960
915,458,30,780
915,459,8,216
915,460,80,240
915,461,16,576
915,462,150,1800
916,96,,103
917,96,,81
918,96,,47
919,96,,88
920,96,,181
921,96,,52
923,96,,14000
924,55,100,2020
924,75,92,2484
924,137,189,4914
924,166,35,770
924,202,125,5500
929,352,,661
930,25,,4000
931,352,,29
932,352,,38
933,352,,96
934,352,,80
935,352,,117
936,13,,43
937,352,,28
938,352,,42
939,352,,320
940,352,,99
941,32,15,255
941,36,16,624
941,37,7,252
941,38,44,1408
941,405,21,903
941,459,40,1080
942,352,,115
943,352,,21
944,352,,125
945,352,,917
946,352,,25
947,352,,106
948,352,,213
949,352,,36
950,352,,309
951,13,,976
952,352,,137
953,352,,1066
954,352,,320
955,352,,24644
956,108,,775
957,352,,37
958,352,,285
959,352,,64
960,352,,92
961,352,,23
962,352,,70
963,108,,156
964,352,,96
965,352,,47
966,26,37,558
966,27,4,150
966,28,151,3180
966,32,24,973
966,33,7,87
966,34,4,127
966,35,14,375
966,36,3,126
966,37,47,1879
966,38,127,5097
966,40,3,100
966,42,10,120
966,43,44,878
966,48,30,995
966,49,21,1025
966,51,9,425
966,52,8,194
966,54,18,350
966,58,20,420
966,63,28,1344
966,65,8,24
966,72,1,18
966,73,18,417
966,79,20,508
966,86,360,18000
966,90,30,447
966,93,11,447
966,98,31,810
966,103,16,704
966,108,12,369
966,112,2,42
966,114,47,846
966,121,4,176
966,122,29,772
966,124,174,871
966,134,112,3134
966,135,3,60
966,143,5,60
966,152,23,909
966,153,42,624
966,154,32,853
966,155,7,324
966,157,17,887
966,163,2,52
966,168,3,72
966,169,6,75
966,170,52,1308
966,172,8,250
966,174,4,126
966,184,1,24
966,187,8,192
966,188,10,230
966,189,17,398
966,193,17,384
966,194,1,32
966,200,13,206
966,203,39,354
966,207,19,930
966,224,10,136
966,226,11,459
966,230,17,315
966,232,9,72
966,233,8,196
966,234,46,1365
966,238,3,78
966,243,2,50
966,248,59,1600
966,254,1,3
966,255,106,1267
966,257,2,25
966,258,13,195
966,296,109,3064
966,299,154,4088
966,301,30,452
966,302,40,1082
966,303,8,53
966,308,78,1718
966,313,25,176
966,321,,337
966,323,,59
966,331,20,220
966,334,1,9
966,340,1,31
966,343,5,269
966,344,15,379
966,347,5,180
966,358,167,4185
966,379,48,528
966,393,15,104
966,394,58,230
966,395,2,30
966,400,13,351
966,407,4,92
966,409,3,48
966,427,10,187
966,428,325,9748
966,429,26,676
966,437,24,120
966,438,31,1170
966,448,2,16
966,449,1,20
966,455,7,28
967,233,8,196
968,27,,80
970,32,5,55
970,38,30,1080
970,358,24,288
970,459,16,432
970,463,13,143
970,464,20,180
970,465,15,360
970,466,10,80
971,352,,39
972,352,,217
973,352,,62
975,352,,2845
976,352,,378
977,352,,40
978,352,,60
979,352,,205
980,352,,477
981,352,,29
982,352,,240
983,352,,219
984,352,,559
985,352,,241
986,352,,136
987,352,,430
988,352,,120
989,49,10,500
989,50,10,500
989,51,10,500
989,63,25,350
990,467,60,1200
991,21,3,134
992,352,,364
993,352,,51
994,352,,34
995,352,,161
996,352,,108
997,352,,37
998,352,,78
999,352,,18
1000,352,,323
1001,352,,398
1002,352,,314
1003,352,,5408
1004,55,50,1010
1004,78,160,4000
1004,81,326,5053
1004,368,105,3885
1004,391,166,3154
1005,468,,2100
1006,352,,131
1007,352,,58
1009,352,,23
1010,352,,335
1011,3,,422
1012,352,,311
1013,352,,95
1014,352,,91
1015,352,,47
1016,352,,128
1017,32,35,385
1017,36,35,1330
1017,37,35,1330
1017,38,35,1260
1017,123,20,260
1017,445,,535
1017,459,10,270
1018,469,20,180
1019,208,25,655
1019,209,44,1012
1019,210,26,592
1019,213,26,593
1019,263,10,150
1019,274,10,610
1019,277,90,3960
1019,279,12,300
1019,291,52,992
1019,333,26,683
1019,365,53,1431
1020,352,,78
1021,352,,30
1022,352,,39
1023,352,,8
1024,352,,409
1025,352,,174
1026,352,,39
1027,352,,439
1028,424,18,125
1029,352,,39
1030,352,,100
1031,352,,903
1032,352,,888
1033,352,,20
1034,352,,268
1035,352,,883
1036,352,,883
1037,352,,103
1038,352,,43
1039,352,,152
1040,352,,136
1041,352,,192
1042,352,,77
1043,352,,137
1044,352,,189
1045,96,,50
1046,352,,50
1047,352,,70
1048,352,,354
1049,352,,158
1050,352,,267
1051,352,,36
1052,352,,36
1053,352,,109
1054,352,,74
1055,352,,33
1056,352,,176
1057,352,,258
1058,352,,124
1059,352,,418
1060,352,,1107
1061,352,,539
1062,352,,539
1063,352,,86
1064,352,,622
1065,352,,217
1066,25,113,793
1066,36,3,114
1066,459,40,1080
1066,462,130,1560
1067,358,60,600
1067,470,75,300
1068,38,30,1140
1069,32,5,55
1069,36,5,190
1069,37,5,190
1069,459,50,1350
1069,471,30,240
1069,472,13,52
1069,473,10,110
1070,32,30,330
1070,36,30,1140
1070,37,30,1140
1071,108,4,100
1072,352,,136
1073,352,,45
1074,352,,74
1075,352,,131
1076,352,,140
